naics_industry_group,description,sourcing_class,rationale,source,customer_type,customer_rationale,customer_source
5122,Sound Recording Industries,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Prewritten software, books, directories and portal services are sold to businesses and to households.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5131,"Newspaper, Periodical, Book, and Directory Publishers",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Prewritten software, books, directories and portal services are sold to businesses and to households.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5132,Software Publishers,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Prewritten software, books, directories and portal services are sold to businesses and to households.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5161,Radio and Television Broadcasting Stations,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Theatre admissions, subscription programming and streaming are household purchases.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Theatre admissions, subscription programming and streaming are household purchases.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5171,Wired and Wireless Telecommunications (except Satellite),utilities,"NAICS 22 and 517. The Albany City School District's 3% tax covers both utilities and telecommunications (TSB-M-90(6)S), giving a directly measured city base; allocated by the business allocator (private workplace employment) in the generic apportionment so the same method runs for every calibration city, with the measured value as a check.",https://tax.ny.gov/pdf/memos/sales/m90_6s.pdf,NA,NA,NA
5174,Satellite Telecommunications,utilities,"NAICS 22 and 517. The Albany City School District's 3% tax covers both utilities and telecommunications (TSB-M-90(6)S), giving a directly measured city base; allocated by the business allocator (private workplace employment) in the generic apportionment so the same method runs for every calibration city, with the measured value as a check.",https://tax.ny.gov/pdf/memos/sales/m90_6s.pdf,NA,NA,NA
5178,All Other Telecommunications,utilities,"NAICS 22 and 517. The Albany City School District's 3% tax covers both utilities and telecommunications (TSB-M-90(6)S), giving a directly measured city base; allocated by the business allocator (private workplace employment) in the generic apportionment so the same method runs for every calibration city, with the measured value as a check.",https://tax.ny.gov/pdf/memos/sales/m90_6s.pdf,NA,NA,NA
5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Custom programming, systems integration, hosting and data processing are sold almost entirely to organizations.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5192,"Web Search Portals, Libraries, Archives, and Other Information Services",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Prewritten software, books, directories and portal services are sold to businesses and to households.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5211,Monetary Authorities-Central Bank,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Banks and finance companies have little taxable activity; what there is (equipment leases, safe deposit boxes, repossessed vehicles) is mixed.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
